user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
37315,119613,2024-08-01 17:56:37,Architect,Gemini,Legal Drafting,3,low,7.5,5.835823334279969,16.64,medium,6,4,4.42,0,1,incomplete,7,medium,1,freemium,9,high
19444,99993,2024-03-03 14:57:40,Lawyer,ChatGPT,Resume Building,5,medium,8.5,4.301356604349913,41.99,high,8,3,4.28,0,0,none,8,medium,1,freemium,18,low
9206,150545,2024-11-04 10:19:27,Police Officer,Notion AI,Data Analysis,2,medium,7.0,4.677166988458243,23.23,medium,7,4,4.6,0,0,none,7,medium,0,freemium,12,low
6193,19329,2023-12-28 05:29:35,Teacher,Notion AI,Presentation Creation,1,medium,6.5,4.208419733897755,22.92,medium,7,5,8.36,1,0,none,6,low,0,free,27,low
22080,135049,2024-07-08 06:18:10,Business Analyst,Replit Ghostwriter,Email Drafting,1,high,6.5,6.475484964673959,0.25,medium,6,7,6.04,0,1,irrelevant,6,medium,1,freemium,34,medium
31200,17976,2023-12-13 19:24:57,Scientist,Replit Ghostwriter,Legal Drafting,4,high,8.0,6.324955248307328,16.75,high,7,6,3.92,0,0,none,5,medium,0,free,29,low
41626,30430,2024-04-13 01:33:17,Professor,DALL-E,Resume Building,6,low,9.0,5.249126756739765,37.51,high,8,4,4.21,1,1,incomplete,7,low,1,freemium,39,medium
25310,168233,2023-06-14 21:59:34,Lawyer,Perplexity AI,UI Design,5,low,8.5,6.900613411593477,15.99,high,8,5,8.87,0,0,none,6,medium,1,free,30,medium
25500,160014,2024-07-14 06:44:50,Scientist,AutoGPT,Legal Drafting,6,low,9.0,6.134427886810103,28.66,high,9,6,4.87,1,1,incomplete,8,low,1,free,45,low
107,110817,2023-08-13 16:11:43,Entrepreneur,Replit Ghostwriter,Exam Preparation,5,low,8.5,5.3132265074523914,31.87,high,8,3,8.54,0,1,incomplete,5,high,1,free,60,medium
39670,102281,2024-07-24 04:40:09,Pharmacist,DALL-E,Video Creation,2,low,7.0,6.6672589999470855,3.33,medium,7,6,6.69,1,0,none,8,high,1,paid,17,high
41495,157684,2024-09-06 03:33:06,Software Developer,Synthesia,Legal Drafting,6,medium,9.0,6.66292306337694,23.37,high,9,7,4.97,1,0,none,5,high,0,paid,44,medium
31502,57136,2024-06-02 19:22:32,Data Scientist,Midjourney,Essay Writing,6,medium,9.0,5.2752924089518185,37.25,high,8,5,6.62,0,0,none,9,medium,0,paid,44,low
14656,56002,2023-11-12 13:38:22,Mechanical Engineer,Replit Ghostwriter,Legal Drafting,4,low,8.0,4.6885540963688594,33.11,high,8,4,7.46,1,0,none,5,low,1,free,18,medium
34634,8673,2024-02-17 11:49:13,Data Scientist,ChatGPT,Blog Writing,3,high,10.0,6.655434775097271,33.45,high,10,6,6.59,1,0,none,7,high,1,free,11,high
32547,64038,2023-12-30 06:40:12,Graphic Designer,Runway AI,Essay Writing,6,medium,9.0,4.017331516690311,49.83,high,9,2,8.41,1,1,irrelevant,7,medium,1,paid,60,low
6657,118379,2024-07-10 15:20:39,Nurse,DALL-E,Resume Building,3,low,7.5,3.2186562780997803,42.81,medium,7,2,4.59,1,1,incomplete,7,low,1,freemium,50,high
19587,59091,2023-03-19 08:10:46,Business Analyst,Midjourney,Blog Writing,4,medium,8.0,3.8867340867753053,41.13,high,7,2,8.49,0,0,none,10,high,1,paid,26,medium
40061,10385,2024-08-24 06:23:40,YouTuber,Canva AI,UI Design,3,medium,7.5,5.264461212775074,22.36,medium,7,6,3.87,1,0,none,7,low,1,paid,22,medium
14499,113943,2023-07-12 18:44:53,HR Manager,AutoGPT,Medical Notes,5,high,8.5,3.8803001411771856,46.2,high,8,5,8.73,0,1,hallucination,8,high,0,free,21,low
17487,80861,2024-09-17 01:23:06,Graphic Designer,Synthesia,Legal Drafting,6,medium,9.0,6.871589785660322,21.28,high,8,8,8.86,0,0,none,10,medium,0,paid,51,low
28509,153885,2023-08-17 05:14:24,Doctor,Grammarly AI,Exam Preparation,1,low,6.5,3.5715030738060847,29.28,medium,6,4,8.1,0,0,none,5,high,0,freemium,5,low
31231,23074,2024-04-19 05:58:39,Researcher,Synthesia,Exam Preparation,1,high,6.5,5.8067981472682195,6.93,medium,7,4,3.57,1,1,hallucination,9,high,0,paid,51,high
8109,164005,2024-06-08 17:58:26,Professor,Claude,Exam Preparation,1,medium,6.5,3.5785842415860114,29.21,medium,7,4,7.84,0,0,none,9,high,0,paid,49,low
32222,156847,2023-10-20 00:04:16,Pharmacist,Pictory,Data Analysis,3,high,7.5,4.279407034436791,32.21,medium,6,3,6.87,0,0,none,7,medium,0,freemium,25,low
9191,22600,2023-07-09 15:28:15,Accountant,Runway AI,Blog Writing,5,medium,8.5,4.310934310897977,41.89,high,8,4,3.32,1,0,none,8,low,0,freemium,12,low
10062,11325,2023-01-19 08:20:27,Nurse,ChatGPT,Blog Writing,6,high,10.0,3.0350096594994787,69.65,high,10,4,7.3,1,0,none,6,low,0,paid,29,low
30313,17799,2024-05-20 14:06:04,Professor,AutoGPT,Image Generation,5,high,8.5,4.8796644813877394,36.2,high,8,5,3.1,1,1,incomplete,10,low,1,paid,22,low
29091,20241,2024-11-10 13:58:40,Journalist,Grammarly AI,Research Summary,5,medium,8.5,3.248696474891128,52.51,high,8,4,6.87,0,0,none,9,low,1,freemium,25,high
7769,190138,2023-04-29 12:43:05,Interior Designer,Canva AI,Data Analysis,2,low,7.0,3.440317667175378,35.6,medium,7,3,6.84,0,0,none,8,medium,0,paid,15,low
5713,168318,2024-09-25 14:47:46,Entrepreneur,AutoGPT,Business Strategy,2,low,7.0,3.0670435536604748,39.33,medium,6,2,8.13,0,0,none,8,low,0,free,10,low
43183,177010,2023-03-14 19:23:24,Police Officer,Pictory,Code Debugging,1,medium,6.5,4.54698210014986,19.53,medium,7,3,7.85,1,0,none,6,high,1,free,12,low
5715,85595,2023-07-04 08:52:56,Video Editor,Runway AI,Email Drafting,5,high,8.5,4.7093497416102394,37.91,high,7,5,8.5,1,0,none,9,low,0,free,40,high
46708,18963,2023-07-17 09:42:44,Teacher,Synthesia,Email Drafting,1,low,6.5,4.358780821819412,21.41,medium,6,4,7.17,0,0,none,9,high,0,freemium,47,high
37619,21730,2024-03-16 18:52:27,Consultant,Perplexity AI,UI Design,2,medium,7.0,4.381992164440607,26.18,medium,6,4,5.76,0,0,none,9,medium,0,free,28,medium
4213,21077,2024-12-23 00:37:25,Doctor,AutoGPT,Email Drafting,3,medium,7.5,4.6973971639885725,28.03,medium,6,4,3.11,0,0,none,6,medium,0,freemium,35,low
13648,127407,2024-08-30 20:50:20,Mechanical Engineer,Gemini,Research Summary,2,medium,7.0,5.806783163640413,11.93,medium,6,6,6.35,1,0,none,9,high,1,free,6,low
38219,180396,2023-07-26 18:29:59,Nurse,Gemini,Research Summary,3,low,7.5,4.861429833495114,26.39,medium,6,4,8.28,1,0,none,9,high,1,freemium,51,low
15431,26558,2023-04-27 14:08:45,Nurse,Pictory,Resume Building,5,high,8.5,6.989495420282969,15.11,high,9,5,7.17,0,0,none,9,low,0,paid,26,medium
2825,89339,2023-04-19 00:24:18,Doctor,Grammarly AI,Code Debugging,4,medium,8.0,3.689996812374473,43.1,high,8,3,3.1,0,0,none,8,medium,0,free,14,high
11690,118763,2023-11-27 02:17:43,Judge,Canva AI,Learning New Topic,6,medium,9.0,6.666211943806914,23.34,high,8,6,8.49,0,0,none,6,high,1,paid,40,medium
17327,107734,2023-03-01 10:09:04,Electrical Engineer,Runway AI,Exam Preparation,2,low,7.0,5.550694798166103,14.49,medium,7,4,4.67,0,1,irrelevant,9,low,1,freemium,53,high
36396,120494,2024-08-03 22:19:44,Consultant,Runway AI,Marketing Copy,3,high,7.5,5.737368988759825,17.63,medium,8,5,4.56,1,0,none,10,medium,0,freemium,59,medium
25617,122067,2024-02-16 07:05:13,Researcher,Perplexity AI,Exam Preparation,3,low,7.5,5.558792590522662,19.41,medium,7,5,8.8,1,0,none,8,high,0,freemium,52,low
22388,158308,2024-06-18 00:58:45,Military Officer,Synthesia,Legal Drafting,3,medium,7.5,4.19880350727327,33.01,medium,8,3,5.5,0,0,none,9,medium,1,paid,22,medium
3205,21737,2024-08-06 01:34:07,Civil Engineer,GitHub Copilot,UI Design,2,medium,7.0,3.9389014033336927,30.61,medium,7,3,8.78,1,0,none,10,medium,1,paid,54,high
45313,58707,2023-10-20 19:08:40,Marketing Manager,ChatGPT,Legal Drafting,5,high,8.5,6.284011803514442,22.16,high,8,6,7.47,0,0,none,9,high,1,paid,22,high
3685,143704,2023-10-28 09:28:44,Interior Designer,Claude,Code Debugging,4,high,8.0,4.8495244074884765,31.5,high,8,3,6.68,1,0,none,9,low,0,free,54,high
25155,7019,2024-11-13 13:02:54,Electrical Engineer,Cursor AI,Presentation Creation,2,high,7.0,6.939637728280124,0.6,medium,6,6,3.36,0,0,none,8,low,0,free,26,low
17118,49649,2023-01-25 18:05:55,Nurse,Canva AI,Video Creation,5,medium,8.5,6.258446269655816,22.42,high,8,6,8.44,1,0,none,10,low,1,freemium,53,low
3380,143435,2024-04-26 06:47:17,Graphic Designer,Claude,Medical Notes,6,low,9.0,5.666423861072587,33.34,high,9,4,8.91,0,0,none,7,high,1,free,42,medium
14923,771,2024-10-22 16:12:27,Architect,Midjourney,Email Drafting,5,medium,8.5,4.763607973030394,37.36,high,8,6,6.34,0,0,none,6,low,1,paid,42,high
30943,67344,2023-05-25 10:33:36,Entrepreneur,Grammarly AI,Research Summary,6,low,9.0,4.183460767464634,48.17,high,8,3,4.68,1,0,none,9,medium,0,paid,34,medium
19146,2460,2023-05-07 21:22:04,Electrical Engineer,Canva AI,Essay Writing,1,medium,6.5,4.6894272437868665,18.11,medium,6,3,3.73,0,0,none,9,low,1,paid,50,high
33374,143705,2023-01-24 21:29:59,Business Analyst,GitHub Copilot,Code Generation,1,medium,9.5,6.42600897185511,30.74,high,8,7,5.67,1,0,none,5,medium,1,free,31,low
36949,33802,2024-11-09 11:59:48,Accountant,Synthesia,Legal Drafting,6,medium,9.0,5.060214541061323,39.4,high,9,3,6.14,1,0,none,6,high,0,paid,56,medium
1933,103913,2024-01-23 19:30:20,Consultant,GitHub Copilot,Video Creation,2,low,7.0,6.449973683645776,5.5,medium,6,5,8.96,0,0,none,6,medium,1,freemium,39,low
46623,158199,2023-06-20 00:49:43,Pharmacist,Notion AI,Learning New Topic,4,low,8.0,4.719385602557896,32.81,high,7,3,4.57,0,1,hallucination,7,medium,1,paid,28,high
4903,53720,2024-07-04 21:59:18,Judge,Notion AI,Marketing Copy,1,high,6.5,4.97321660747232,15.27,medium,5,5,5.53,1,1,incomplete,9,low,1,paid,53,medium
48460,177470,2023-06-20 14:00:28,Professor,Claude,UI Design,6,medium,9.0,6.354417325505166,26.46,high,9,6,3.69,1,1,irrelevant,6,low,1,free,51,high
12409,5761,2024-07-21 18:33:17,Entrepreneur,AutoGPT,Email Drafting,1,low,6.5,5.269203241542293,12.31,medium,7,4,6.27,1,0,none,10,high,0,freemium,28,low
15887,117224,2023-08-25 21:34:11,Scientist,Midjourney,Essay Writing,6,low,9.0,4.913798953202068,40.86,high,9,6,6.6,1,0,none,8,low,1,free,12,medium
48913,184524,2023-01-11 09:10:37,Pharmacist,Pictory,Code Debugging,5,high,8.5,4.1751664183659525,43.25,high,8,3,8.33,0,0,none,5,low,1,paid,47,medium
3700,17043,2023-04-07 17:14:43,Video Editor,ChatGPT,Exam Preparation,5,high,8.5,5.88931344270539,26.11,high,8,7,6.41,0,0,none,5,low,0,freemium,42,high
32166,75536,2024-09-20 19:52:27,Professor,Gemini,Resume Building,3,low,7.5,6.620267140187821,8.8,medium,7,5,4.93,0,0,none,8,low,1,paid,18,low
13059,41325,2024-10-07 04:03:02,Interior Designer,Grammarly AI,UI Design,1,medium,6.5,3.440910151011251,30.59,medium,5,4,4.61,0,0,none,8,low,0,free,12,high
4461,152355,2023-07-23 08:02:23,Electrical Engineer,Pictory,Data Analysis,3,medium,7.5,5.828829267930513,16.71,medium,7,7,5.52,1,0,none,10,medium,1,paid,55,medium
9860,120299,2024-10-21 13:59:11,Accountant,Canva AI,Blog Writing,1,low,6.5,4.361228318030115,21.39,medium,5,4,8.65,0,0,none,8,high,0,paid,13,medium
6705,40671,2024-03-20 06:31:14,Civil Engineer,GitHub Copilot,Medical Notes,2,high,7.0,4.443638759278267,25.56,medium,6,4,5.33,1,1,irrelevant,7,high,0,freemium,49,low
319,183190,2024-12-19 10:34:24,Teacher,Canva AI,Learning New Topic,3,medium,7.5,4.360784060079867,31.39,medium,6,3,5.83,0,1,incomplete,8,high,1,free,24,medium
45254,113559,2023-07-25 10:42:57,Doctor,Notion AI,Research Summary,1,low,6.5,4.473565638406743,20.26,medium,6,3,8.45,1,1,irrelevant,7,medium,1,free,29,high
13800,71383,2024-03-17 17:29:21,Video Editor,Perplexity AI,Marketing Copy,4,high,8.0,5.699470398645143,23.01,high,7,5,6.34,1,0,none,7,high,0,paid,22,low
43696,169209,2024-05-23 07:59:18,Civil Engineer,ChatGPT,Code Generation,4,low,8.0,3.599314117864991,44.01,high,8,3,4.43,1,0,none,5,low,1,free,55,medium
4511,152758,2024-12-26 19:58:48,Sales Executive,DALL-E,Presentation Creation,1,low,6.5,4.767474533164016,17.33,medium,5,4,4.85,0,0,none,10,high,0,free,40,high
7303,143427,2023-04-30 04:06:57,Consultant,Cursor AI,Business Strategy,2,low,7.0,4.04213103642186,29.58,medium,6,4,8.22,1,0,none,6,high,0,freemium,10,low
45150,167070,2024-06-25 12:54:49,Scientist,Claude,Code Generation,6,low,9.0,5.772974743360445,32.27,high,9,5,7.62,0,0,none,8,high,0,paid,41,medium
46522,138031,2024-04-13 11:42:50,Graphic Designer,Midjourney,Email Drafting,5,low,8.5,5.896199918240672,26.04,high,8,6,4.58,1,0,none,9,high,1,freemium,42,low
20389,72173,2023-06-30 14:29:45,Consultant,GitHub Copilot,Email Drafting,3,medium,7.5,3.1016012276537555,43.98,medium,6,1,5.82,1,1,irrelevant,10,medium,1,paid,56,medium
19428,152475,2023-06-23 00:54:45,YouTuber,Claude,Business Strategy,5,low,8.5,3.9066914095406076,45.93,high,7,4,7.45,0,0,none,9,medium,0,free,43,medium
7706,174584,2024-11-17 20:28:42,Mechanical Engineer,Claude,Learning New Topic,4,medium,8.0,5.326348535709917,26.74,high,7,5,6.3,0,0,none,9,low,1,free,46,low
32321,22603,2024-08-05 14:28:31,YouTuber,GitHub Copilot,Legal Drafting,6,medium,9.0,3.6648894479780236,53.35,high,9,4,3.07,0,0,none,9,low,1,paid,59,low
1146,195573,2023-02-02 20:53:42,Researcher,Midjourney,Marketing Copy,1,high,6.5,3.2915300932579377,32.08,medium,6,2,3.3,0,0,none,8,low,0,paid,6,low
47598,39323,2023-03-19 08:48:05,Sales Executive,AutoGPT,Marketing Copy,3,medium,7.5,5.7311513548132496,17.69,medium,7,5,3.96,1,0,none,8,low,1,free,42,medium
35814,58428,2024-03-06 01:03:50,Journalist,Synthesia,Medical Notes,1,high,6.5,3.871408715958798,26.29,medium,5,4,7.86,1,0,none,10,high,1,free,44,low
26214,105824,2024-10-15 07:05:35,Marketing Manager,DALL-E,Legal Drafting,6,low,9.0,3.0623387593817286,59.38,high,8,3,5.25,0,0,none,10,medium,1,paid,20,high
35690,193027,2023-09-25 00:37:50,Civil Engineer,Perplexity AI,Research Summary,1,high,6.5,6.055887558339705,4.44,medium,6,5,5.42,1,0,none,7,medium,0,paid,36,medium
7104,117114,2023-07-30 20:20:18,Military Officer,GitHub Copilot,Email Drafting,4,low,8.0,6.804881780161728,11.95,high,8,6,6.1,0,1,incomplete,5,low,1,freemium,45,low
659,138288,2023-04-17 07:07:32,Police Officer,Runway AI,Blog Writing,5,medium,8.5,6.324840066932834,21.75,high,8,4,3.86,0,0,none,10,medium,1,freemium,25,high
19462,21233,2024-12-03 08:08:45,Police Officer,Pictory,UI Design,6,low,9.0,5.828968005106561,31.71,high,9,4,5.13,1,0,none,10,medium,0,free,33,medium
49274,124077,2023-01-28 09:06:11,Pharmacist,Notion AI,Code Debugging,2,medium,7.0,3.0616010658123987,39.38,medium,7,4,4.96,1,1,hallucination,8,high,0,free,40,medium
6433,28610,2024-02-05 12:47:57,Pharmacist,Canva AI,UI Design,2,low,7.0,5.8622297694311705,11.38,medium,6,6,8.48,1,0,none,7,low,1,freemium,48,high
45631,68798,2024-10-30 07:05:57,Consultant,AutoGPT,Email Drafting,3,medium,7.5,5.110722445682278,23.89,medium,8,3,7.6,1,0,none,10,high,0,free,60,high
33951,33833,2023-10-18 07:08:48,Content Creator,Midjourney,Data Analysis,2,low,7.0,5.685532095436264,13.14,medium,7,4,4.72,1,1,hallucination,5,medium,1,free,8,medium
2995,175488,2024-03-22 21:50:20,Graphic Designer,Grammarly AI,Learning New Topic,6,high,9.0,3.864354853990124,51.36,high,9,4,7.05,0,0,none,7,high,1,paid,56,medium
42154,80233,2023-12-20 12:00:56,Marketing Manager,Claude,Video Creation,3,medium,7.5,4.601799845064745,28.98,medium,7,4,4.43,1,1,incomplete,8,low,1,freemium,32,low
13100,82602,2024-09-07 18:49:21,Police Officer,Perplexity AI,Legal Drafting,3,medium,7.5,6.643768474546448,8.56,medium,8,5,3.53,1,0,none,6,high,1,paid,34,medium
36376,3277,2023-07-14 02:41:08,Mechanical Engineer,Cursor AI,Marketing Copy,3,low,7.5,5.44255031071936,20.57,medium,6,6,6.37,1,0,none,6,high,1,paid,35,high
35076,111025,2023-05-15 00:43:21,Content Creator,Cursor AI,Learning New Topic,1,high,6.5,6.8168944177487445,-3.17,medium,6,6,3.25,0,0,none,6,high,0,freemium,13,high
4673,195512,2023-09-06 20:46:24,Professor,AutoGPT,Email Drafting,6,high,9.0,6.001407091706726,29.99,high,9,5,3.07,0,1,incomplete,5,high,0,freemium,47,medium
4489,126675,2024-09-18 23:19:05,Student,AutoGPT,Resume Building,5,low,8.5,5.368459576677864,31.32,high,7,5,3.68,1,0,none,8,high,1,freemium,13,high
4634,4926,2024-02-27 14:15:24,Electrical Engineer,ChatGPT,Code Generation,2,medium,7.0,4.623160726890067,23.77,medium,6,3,8.41,0,0,none,6,low,0,freemium,47,high
34873,69267,2024-01-31 01:06:17,Police Officer,Runway AI,Image Generation,4,low,8.0,4.412693289286641,35.87,high,8,4,6.11,1,1,incomplete,5,low,1,paid,5,low
2766,68545,2024-12-25 08:50:15,Teacher,ChatGPT,Learning New Topic,6,high,9.0,6.190247422868303,28.1,high,8,6,4.77,0,0,none,7,medium,0,paid,47,low
39997,140087,2023-11-16 16:41:28,Interior Designer,Gemini,Video Creation,2,low,7.0,3.4444954708967157,35.56,medium,7,3,7.09,1,1,hallucination,5,high,0,free,22,low
5258,184399,2023-02-11 10:58:03,Entrepreneur,Grammarly AI,Code Generation,5,low,8.5,4.124160465549355,43.76,high,9,3,3.48,0,1,hallucination,6,high,1,freemium,30,low
43919,57622,2023-06-27 11:29:07,Consultant,Replit Ghostwriter,Research Summary,2,low,7.0,5.165969517482111,18.34,medium,6,6,6.0,1,0,none,9,low,0,free,16,high
45346,179957,2024-11-19 08:17:06,Entrepreneur,Gemini,Learning New Topic,4,low,8.0,4.8166426858188025,31.83,high,8,5,6.49,1,1,irrelevant,6,low,1,paid,41,high
28365,83598,2024-06-10 15:01:48,Graphic Designer,Pictory,Code Generation,1,high,6.5,6.475760570960407,0.24,medium,6,5,6.02,1,1,incomplete,6,low,0,free,9,low
43929,152216,2023-08-10 12:28:02,Sales Executive,Claude,Email Drafting,6,high,9.0,3.895090598016492,51.05,high,9,3,6.91,1,0,none,5,medium,1,paid,57,low
23131,6718,2024-02-19 05:55:13,YouTuber,AutoGPT,Essay Writing,5,medium,8.5,5.836656422794697,26.63,high,9,6,7.8,1,0,none,5,medium,0,freemium,24,low
30352,20986,2023-05-28 08:45:37,Consultant,Perplexity AI,Resume Building,6,high,9.0,6.9128465322168005,20.87,high,8,7,8.98,1,0,none,6,low,0,paid,53,medium
24340,129035,2024-10-15 06:48:25,Student,Notion AI,Research Summary,5,high,8.5,6.52144177614448,19.79,high,8,6,3.25,1,0,none,9,medium,1,free,48,low
46332,152228,2024-04-09 08:46:19,Doctor,Canva AI,Legal Drafting,2,high,7.0,3.7732992048363214,32.27,medium,6,4,6.16,1,0,none,10,low,0,freemium,9,low
42242,1714,2023-03-04 21:25:27,Business Analyst,Canva AI,Image Generation,2,medium,7.0,4.602716655224192,23.97,medium,6,3,5.77,1,1,hallucination,6,low,1,freemium,59,medium
48256,109534,2024-07-08 17:54:08,Police Officer,Notion AI,Exam Preparation,3,low,7.5,5.4030549886873604,20.97,medium,7,5,8.59,0,0,none,9,low,1,paid,50,medium
3620,70233,2024-07-26 04:33:37,Architect,Gemini,Research Summary,5,high,8.5,6.3612142316386775,21.39,high,8,5,4.97,1,1,hallucination,5,low,0,freemium,54,medium
7027,158357,2024-12-08 08:42:24,YouTuber,Runway AI,Video Creation,3,low,7.5,3.0292821399022327,44.71,medium,8,3,6.6,1,0,none,6,high,0,freemium,58,high
33226,143940,2024-08-24 13:00:17,Entrepreneur,Gemini,Learning New Topic,3,low,7.5,3.340349736241087,41.6,medium,6,3,5.94,0,1,irrelevant,8,high,0,free,60,high
5557,42873,2023-05-04 06:43:03,YouTuber,AutoGPT,Code Debugging,5,low,8.5,4.435286142083669,40.65,high,7,4,4.17,1,0,none,7,medium,0,freemium,44,low
34073,193191,2023-05-01 13:44:57,Entrepreneur,GitHub Copilot,Medical Notes,3,medium,7.5,6.873059738277396,6.27,medium,8,6,7.71,0,1,hallucination,9,medium,1,freemium,55,low
24092,24810,2024-03-14 05:30:26,Accountant,Pictory,Resume Building,1,medium,6.5,3.932136135639406,25.68,medium,6,3,5.2,1,0,none,7,high,1,paid,38,medium
32170,155363,2024-12-25 20:09:34,Entrepreneur,Grammarly AI,Image Generation,4,low,8.0,6.506698002136547,14.93,high,8,6,7.49,1,0,none,10,low,0,free,43,high
30311,20612,2024-12-08 21:46:43,HR Manager,Runway AI,Essay Writing,5,high,8.5,3.391752474065869,51.08,high,7,3,4.72,1,0,none,7,low,1,free,10,low
47558,81355,2023-09-26 03:53:18,Scientist,AutoGPT,Video Creation,1,low,6.5,5.365131517550633,11.35,medium,6,4,3.64,0,0,none,8,high,0,freemium,36,high
26865,90383,2024-06-02 00:26:26,Professor,Perplexity AI,Learning New Topic,3,high,7.5,4.063934994711669,34.36,medium,8,3,5.64,1,0,none,5,medium,1,free,29,high
2135,113031,2024-11-23 09:51:34,Business Analyst,Midjourney,Business Strategy,1,low,6.5,5.420652255991058,10.79,medium,5,5,4.6,1,0,none,9,low,1,paid,45,low
4222,178657,2023-09-23 08:16:16,Student,AutoGPT,Image Generation,3,high,7.5,4.828762975832586,26.71,medium,6,3,4.01,0,0,none,5,medium,0,free,16,low
18283,156913,2024-10-30 01:59:13,HR Manager,Cursor AI,Code Generation,6,low,10.0,3.784705893663515,62.15,high,10,3,8.16,0,0,none,5,high,0,paid,14,medium
2292,162382,2024-02-14 13:40:21,Pharmacist,Claude,Business Strategy,6,high,9.0,4.632150253629357,43.68,high,9,5,7.54,1,0,none,6,low,1,free,38,low
23086,165064,2023-05-26 21:00:08,Lawyer,Notion AI,Medical Notes,2,medium,7.0,3.6237587489353404,33.76,medium,7,4,3.94,1,0,none,7,medium,1,free,9,medium
16893,33520,2023-08-22 13:06:54,Police Officer,GitHub Copilot,Code Debugging,2,low,10.0,3.1951446971563486,68.05,high,9,4,7.72,1,0,none,6,medium,1,free,8,medium
30934,65946,2024-12-08 18:53:29,Civil Engineer,Perplexity AI,Exam Preparation,2,low,7.0,3.7459561282811955,32.54,medium,7,3,7.48,1,0,none,6,medium,0,paid,48,medium
41481,70640,2024-11-05 18:34:19,Consultant,Synthesia,Blog Writing,3,low,7.5,5.908305724798723,15.92,medium,7,6,5.55,1,0,none,7,high,0,free,35,low
7827,153156,2024-05-17 02:08:03,Architect,Grammarly AI,Code Generation,3,high,7.5,6.741178348940341,7.59,medium,8,6,5.93,0,0,none,9,high,1,free,30,medium
27441,107937,2023-12-21 16:00:11,Judge,Canva AI,Exam Preparation,1,medium,6.5,5.578924463549791,9.21,medium,5,5,4.31,1,0,none,7,high,0,free,32,low
8054,59636,2024-11-10 07:46:42,Doctor,Grammarly AI,Blog Writing,3,low,10.0,4.72717567009062,52.73,high,9,6,4.99,0,0,none,6,low,1,free,13,medium
3938,24974,2023-10-19 09:32:15,YouTuber,Grammarly AI,Code Debugging,5,medium,8.5,6.745800323779657,17.54,high,8,5,4.86,0,0,none,6,high,0,freemium,60,low
